source_x,title,doi,license,abstract,publish_time,journal,url,volume,issue,start_page,end_page,id
DP FAMNIT,A partial generalization of the Livingstone-Wagner Theorem,10.26493/1855-3974.92.46f,CC BY 4.0,"For a transitive permutation group G on a finite set Ω, the Livingstone–Wagner Theorem states that if G is k-homogeneous then G is (k − 1)-transitive. It can be conjectured that the number of G-orbits on k-subsets of Ω is greater than or equal to the one on ordered (k − 1)-tuples of Ω, if |Ω| is sufficiently large. For the simplest case k = 3, we prove this by establishing a result on edge-colorings of complete digraphs.",2009-11-02,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/92,2,2,207,215,55
DP FAMNIT,Maximal core size in singular graphs,10.26493/1855-3974.115.891,CC BY 4.0,"A graph G is singular of nullity η if the nullspace of its adjacency matrix G has dimension η. Such a graph contains η cores determined by a basis for the nullspace of G. These are induced subgraphs of singular configurations, the latter occurring as induced subgraphs of G. We show that there exists a set of η distinct vertices representing the singular configurations. We also explore how the nullity controls the size of the singular substructures and characterize those graphs of maximal nullity containing a substructure reaching maximal size.",2009-11-07,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/115,2,2,217,229,56
DP FAMNIT,A note on quasi-robust cycle bases,10.26493/1855-3974.104.5b7,CC BY 4.0,"We investigate here some aspects of cycle bases of undirected graphs that allow the iterative construction of all elementary cycles. We introduce the concept of quasi-robust bases as a generalization of the notion of robust bases and demonstrate that a certain class of bases of the complete bipartite graphs Km,n with m, n ≥ 5 is quasi-robust but not robust. We furthermore disprove a conjecture for cycle bases of Cartesian product graphs.",2009-11-07,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/104,2,2,231,240,57
DP FAMNIT,Enumeration of I-graphs: Burnside does it again,10.26493/1855-3974.113.3dc,CC BY 4.0,"We give explicit and efficiently computable formulas for the number of isomorphism classes of I-graphs, connected I-graphs, bipartite connected I-graphs, generalized Petersen graphs, and bipartite generalized Petersen graphs. The tool that we use is the well-known Cauchy-Frobenius-Burnside lemma.",2009-12-14,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/113,2,2,241,262,58
DP FAMNIT,Breaking the cycle,NA,CC BY 4.0,NA,2009-12-23,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/136,2,2,NA,NA,59
DP FAMNIT,A note on enumeration of one-vertex maps,10.26493/1855-3974.95.a7b,CC BY 4.0,"Explicit formula for the numbers of distinct maps and pre-maps having a single vertex of valence d are given. The question of what precisely is meant by a map can be answered in several different ways. We enumerate 16 different types of objects where each type is obtained by selecting whether the object is a pre-map or a map, is oriented or general, whether the underlying graph or pre-graph is signed or unsigned, is directed or undirected.",2009-12-24,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/95,3,1,1,12,60
DP FAMNIT,Eigenspaces of Hamming graphs and unitary Cayley graphs,10.26493/1855-3974.100.7f8,CC BY 4.0,"In this work, the eigenspaces of unitary Cayley graphs and certain Hamming graphs are considered. It is shown that these graph classes are closely related and admit particularly simple eigenspace bases for all eigenvalues, namely bases containing vectors only with entries from the set {0, 1, −1}. A direct consequence is that the considered graph classes are integral.",2009-12-24,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/100,3,1,13,19,61
DP FAMNIT,The generalized Reye configuration,10.26493/1855-3974.108.423,CC BY 4.0,"Given an embedding in the plane of the vertices of a cube, we consider conditions on the embedded vertices such that they are the projection of the vertices of a 3 dimensional polyhedron combinatorially equivalent to the cube. We are particularly interested in conditions expressible as incidence conditions for the lines induced by the given vertex set in the plane. We show that the vertices and their incidences extend to a Reye configuration in the plane if and only if the vertices are the projection of a parallelepiped. More generally, the positions of the embedded vertices result from projecting a polyhedron combinatorially equivalent to the cube if and only if they belong to a plane configuration we call the generalized Reye configuration.",2009-12-24,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/108,3,1,21,27,62
DP FAMNIT,On vertex-stabilizers of bipartite dual polar graphs,10.26493/1855-3974.116.2f3,CC BY 4.0,"Let X, Y denote vertices of a bipartite dual polar graph, and let GX and GY denote the stabilizers of X and Y in the full automorphism group of this graph. In this paper, a description of the orbits of GX ∩ GY in the cases when the distance between X and Y is 1 or 2, is given.",2009-12-24,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/116,3,1,49,58,63
DP FAMNIT,Hamilton paths in Cayley graphs on generalized dihedral groups,10.26493/1855-3974.101.a37,CC BY 4.0,"We investigate the existence of Hamilton paths in connected Cayley graphs on generalized dihedral groups. In particular, we show that a connected Cayley graph of valency at least three on a generalized dihedral group, whose order is divisible by four, is Hamilton-connected, unless it is bipartite, in which case it is Hamilton-laceable.",2010-01-28,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/101,3,1,29,47,64
DP FAMNIT,Computation of isomorphisms of coherent configurations,10.26493/1855-3974.44.856,CC BY 4.0,A program computing isomorphisms between association schemes was applied to speed up the computation of normalizers of permutation groups. A transitive permutation group forms an association scheme while a permutation group which may not be transitive forms a coherent configuration. In this paper we discuss the extension of the above program to compute isomorphisms between coherent configurations and show some typical examples of computing normalizers.,2010-02-04,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/44,3,1,59,67,65
DP FAMNIT,Genus distributions of graphs under edge-amalgamations,10.26493/1855-3974.110.6b6,CC BY 4.0,"We present a general method for calculating the genus distributions of those infinite families of graphs that are obtained by iteratively amalgamating copies of some base graphs along their root-edges. We presume that the partitioned genus distributions of these base graphs are known and that their root-edges have 2-valent endpoints. We analyze and adapt the use of recombinant strands, partials, and productions for deriving simultaneous recurrences for genus distributions.",2010-02-17,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/110,3,1,69,86,66
DP FAMNIT,Riemann surfaces and restrictively-marked hypermaps,10.26493/1855-3974.40.2ee,CC BY 4.0,"If S is a compact Riemann surface of genus g > 1 then S has at most 84(g − 1) (orientation preserving) automorphisms (Hurwitz). On the other hand, if G is a group of automorphisms of S and |G| > 24(g − 1) then G is the automorphism group of a regular oriented map (of genus g) and if |G| > 12(g − 1) then G is the automorphism group of a regular oriented hypermap of genus g (Singerman). We generalise these results and prove that if |G| > g − 1 then G is the automorphism group of a regular restrictedly-marked hypermap of genus g. As a special case we also show that a marked finite transitive permutation group (Singerman) is a restrictedly-marked hypermap with the same genus.",2010-03-18,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/40,3,1,87,98,67
DP FAMNIT,Reducibility of semigroups and nilpotent commutators with idempotents of rank two,10.26493/1855-3974.146.279,CC BY 4.0,"Let f be a noncommutative polynomial in two variables. Let S be a multiplicative semigroup of linear operators on a finite-dimensional vector space and T a fixed linear operator such that f(T, S) is nilpotent for all S in S. In [H. Radjavi, M. Omladič, Nilpotent commutators and reducibility of semigroups, Lin. and Multilin. Alg. 57 (2009), 307-317] the authors proposed questions, what one can say about the invariant subspace structure of S under this and other related conditions. In particular, they study the question under the condition that [S, T]2 = 0, where T is a given idempotent of rank one. In this paper we extend some of the results given there to the case that T is a given idempotent of rank two.",2010-04-21,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/146,3,1,99,108,68
DP FAMNIT,Fullerene patches I,10.26493/1855-3974.135.29d,CC BY 4.0,"Large carbon molecules, discovered at the end of the last century, are called fullerenes. The most famous of these, C60 has the structure of the soccer ball: the seams represent chemical bonds and the points where three seams come together represent the carbon atoms. We use the term fullerene to represent all mathematically possible structures for the chemical fullerenes: trivalent plane graphs with only hexagonal and pentagonal faces. A simple consequence of Euler's formula is that each fullerene has exactly 12 pentagonal faces; the only restriction on the number of hexagonal faces is that it not be 1. The chemical motivation for this paper is to answer the question: When is it possible to alter a fullerene by changing the structure inside a region of the fullerene bounded by a simple closed circuit? Such a region or patch is said to be ambiguous if alterations may be made to its interior without disturbing the structure of the fullerene outside of the region.  In this paper, we show that, relative to the minimum distance between pentagonal faces,  there are no small ambiguous patches.",2010-05-02,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/135,3,1,109,120,69
DP FAMNIT,2nd international workshop on symmetries of graphs and networks,NA,CC BY 4.0,NA,2010-07-02,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/163,3,1,NA,NA,70
DP FAMNIT,Genus distribution of graph amalgamations: Pasting when one root has arbitrary degree,10.26493/1855-3974.111.e89,CC BY 4.0,"This paper concerns counting the imbeddings of a graph in a surface. In the first installment of our current work, we showed how to calculate the genus distribution of an iterated amalgamation of copies of a graph whose genus distribution is already known and is further analyzed into a partitioned genus distribution (which is defined for a double-rooted graph). Our methods were restricted there to the case with two 2-valent roots. In this sequel we substantially extend the method in order to allow one of the two roots to have arbitrarily high valence. ",2010-08-12,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/111,3,2,121,138,71
